Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);;;
2016;308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;51352;19;FARMÁCIA;Educação Presencial;3136702;JUIZ DE FORA;MG;32;29;48,2448;2,6910;57,7793;3,3517;3,1865;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51371;36;FISIOTERAPIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;28;28;49,8893;3,2991;40,1464;2,9514;3,0383;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51386;36;FISIOTERAPIA;Educação Presencial;1302603;MANAUS;AM;23;19;47,6789;2,9920;33,4316;1,9797;2,2328;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51400;19;FARMÁCIA;Educação Presencial;5300108;BRASÍLIA;DF;28;27;48,7222;2,7585;59,2889;3,5509;3,3528;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51407;36;FISIOTERAPIA;Educação Presencial;5300108;BRASÍLIA;DF;31;29;57,0172;4,2893;44,9897;3,6522;3,8115;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51409;36;FISIOTERAPIA;Educação Presencial;5208707;GOIÂNIA;GO;16;15;58,2800;4,4647;52,1467;4,6878;4,6320;5;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51415;28;NUTRIÇÃO;Educação Presencial;5208707;GOIÂNIA;GO;32;32;53,5344;3,7179;59,7375;3,6094;3,6365;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;51458;28;NUTRIÇÃO;Educação Presencial;5300108;BRASÍLIA;DF;26;26;52,9423;3,6389;61,1846;3,7712;3,7381;4;;;
2016;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pessoa Jurídica de Direito Público - Estadual;51558;23;ENFERMAGEM;Educação Presencial;5102504;CÁCERES;MT;26;25;37,0080;1,5249;42,4600;2,3858;2,1705;3;;;
2016;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;51564;28;NUTRIÇÃO;Educação Presencial;3304557;RIO DE JANEIRO;RJ;149;145;41,4690;2,1079;46,2993;2,1072;2,1074;3;;;
2016;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Centro Universitário;Privada sem fins lucrativos;51584;36;FISIOTERAPIA;Educação Presencial;4113700;LONDRINA;PR;36;36;55,2056;4,0376;52,5583;4,7474;4,5700;5;;;
2016;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Centro Universitário;Privada sem fins lucrativos;51587;19;FARMÁCIA;Educação Presencial;4113700;LONDRINA;PR;14;12;51,0417;3,0863;59,7250;3,6085;3,4780;4;;;
2016;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pessoa Jurídica de Direito Público - Estadual;51609;17;AGRONOMIA;Educação Presencial;5102504;CÁCERES;MT;20;17;39,5412;1,4565;53,9471;1,7571;1,6819;2;;;
2016;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pessoa Jurídica de Direito Público - Estadual;51613;17;AGRONOMIA;Educação Presencial;5107958;TANGARÁ DA SERRA;MT;61;58;48,0172;2,7919;60,3655;2,6986;2,7219;3;;;
2016;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pessoa Jurídica de Direito Público - Estadual;51638;17;AGRONOMIA;Educação Presencial;5100250;ALTA FLORESTA;MT;58;55;44,9509;2,3088;59,3618;2,5514;2,4907;3;;;
2016;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Faculdade ;Privada sem fins lucrativos;51683;36;FISIOTERAPIA;Educação Presencial;3526902;LIMEIRA;SP;23;23;42,2087;2,2321;37,1000;2,5106;2,4409;3;;;
2016;699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;Universidade;Pessoa Jurídica de Direito Público - Federal;51699;12;MEDICINA;Educação Presencial;1100205;PORTO VELHO;RO;41;39;64,5051;3,7757;70,5205;3,1492;3,3058;4;;;
2016;1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE;FAS;Faculdade ;Privada com fins lucrativos;51701;6;ODONTOLOGIA;Educação Presencial;2919207;LAURO DE FREITAS;BA;64;64;46,5703;2,2597;61,6344;3,0026;2,8168;3;;;
2016;3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;51743;36;FISIOTERAPIA;Educação Presencial;3170701;VARGINHA;MG;6;5;45,5600;2,6976;41,5400;3,1530;3,0392;4;;;
2016;3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;51750;28;NUTRIÇÃO;Educação Presencial;3170701;VARGINHA;MG;7;6;57,1833;4,2048;69,3000;4,6784;4,5600;5;;;
2016;5439;FACULDADES INTEGRADAS DA UNIÃO EDUCACIONAL DO PLANALTO CENTRAL - FACIPLAC;FACIPLAC;Faculdade ;Privada com fins lucrativos;51835;12;MEDICINA;Educação Presencial;5300108;BRASÍLIA;DF;74;74;56,4270;1,9498;59,3824;0,9937;1,2327;2;;;
2016;1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA;ITCSAS/CENSA;Faculdade ;Privada sem fins lucrativos;51843;36;FISIOTERAPIA;Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;18;8;43,3500;2,3906;35,2750;2,2465;2,2825;3;;;
2016;3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;51854;36;FISIOTERAPIA;Educação Presencial;4119905;PONTA GROSSA;PR;26;25;38,0200;1,6502;36,1200;2,3688;2,1891;3;;;
2016;3193;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;51906;17;AGRONOMIA;Educação Presencial;4119905;PONTA GROSSA;PR;39;39;38,6923;1,3228;53,6231;1,7096;1,6129;2;;;
2016;3304;FACULDADES INTEGRADAS DE PATOS;FIP;Faculdade ;Privada com fins lucrativos;51948;23;ENFERMAGEM;Educação Presencial;2510808;PATOS;PB;102;101;41,5644;2,1357;40,6634;2,1283;2,1302;3;;;
2016;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pessoa Jurídica de Direito Público - Federal;52003;19;FARMÁCIA;Educação Presencial;1501402;BELÉM;PA;106;90;40,3000;1,5679;48,8989;2,1795;2,0266;3;;;
2016;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;Universidade;Pessoa Jurídica de Direito Público - Federal;52101;51;ZOOTECNIA;Educação Presencial;5002704;CAMPO GRANDE;MS;27;26;53,3038;4,0059;41,4038;2,5131;2,8863;3;;;
2016;15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;Universidade;Privada sem fins lucrativos;52153;23;ENFERMAGEM;Educação Presencial;4203006;CAÇADOR;SC;7;7;51,8714;3,5172;42,4857;2,3894;2,6714;3;;;
2016;15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;Universidade;Privada sem fins lucrativos;52163;19;FARMÁCIA;Educação Presencial;4203006;CAÇADOR;SC;12;12;46,3750;2,4267;55,5833;3,0618;2,9030;3;;;
2016;150;UNIVERSIDADE DE SOROCABA;UNISO;Universidade;Privada sem fins lucrativos;52208;28;NUTRIÇÃO;Educação Presencial;3552205;SOROCABA;SP;22;21;42,0905;2,1909;51,0048;2,6332;2,5226;3;;;
2016;794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;Centro Universitário;Privada sem fins lucrativos;52216;36;FISIOTERAPIA;Educação Presencial;5108402;VÁRZEA GRANDE;MT;25;25;46,3680;2,8099;35,2200;2,2385;2,3814;3;;;
2016;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;52270;55;BIOMEDICINA;Educação Presencial;5003702;DOURADOS;MS;8;8;50,1875;2,3892;47,7875;3,1981;2,9959;4;;;
2016;513;UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;52283;23;ENFERMAGEM;Educação Presencial;3127701;GOVERNADOR VALADARES;MG;17;17;51,6882;3,4927;47,1118;3,0523;3,1624;4;;;
2016;453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;CEULP;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;52465;19;FARMÁCIA;Educação Presencial;1721000;PALMAS;TO;24;24;41,0042;1,6674;47,7917;2,0333;1,9419;2;;;
2016;1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;UNIFIAN;Centro Universitário;Privada com fins lucrativos;52554;5;MEDICINA VETERINÁRIA;Educação Presencial;3526704;LEME;SP;60;41;47,0512;2,5054;46,4463;2,1073;2,2068;3;;;
2016;19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;52589;19;FARMÁCIA;Educação Presencial;3509502;CAMPINAS;SP;31;31;49,1419;2,8178;54,9677;2,9806;2,9399;3;;;
2016;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;52667;23;ENFERMAGEM;Educação Presencial;4304705;CARAZINHO;RS;7;7;48,3571;3,0462;43,2571;2,5000;2,6365;3;;;
2016;1414;FACULDADE SÃO LUCAS;FSL;Centro Universitário;Privada com fins lucrativos;52743;55;BIOMEDICINA;Educação Presencial;1100205;PORTO VELHO;RO;38;36;45,4917;1,7248;40,5639;2,1280;2,0272;3;;;
2016;1895;CENTRO UNIVERSITÁRIO CHRISTUS;UNICHRISTUS;Centro Universitário;Privada com fins lucrativos;52783;36;FISIOTERAPIA;Educação Presencial;2304400;FORTALEZA;CE;11;11;54,4091;3,9270;37,5091;2,5698;2,9091;3;;;
2016;1624;FACULDADE MARECHAL RONDON;FMR;Faculdade ;Privada sem fins lucrativos;52891;36;FISIOTERAPIA;Educação Presencial;3550100;SÃO MANUEL;SP;29;28;39,7714;1,8935;37,6107;2,5845;2,4117;3;;;
2016;11;UNIVERSIDADE CATÓLICA DE PERNAMBUCO;UNICAP;Universidade;Privada sem fins lucrativos;52977;36;FISIOTERAPIA;Educação Presencial;2611606;RECIFE;PE;27;27;50,3741;3,3664;41,2630;3,1129;3,1763;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;53011;36;FISIOTERAPIA;Educação Presencial;3550308;SÃO PAULO;SP;17;15;48,9333;3,1663;47,8933;4,0724;3,8458;4;;;
2016;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pessoa Jurídica de Direito Público - Federal;53101;17;AGRONOMIA;Educação Presencial;1500602;ALTAMIRA;PA;41;35;50,9257;3,2501;55,8543;2,0369;2,3402;3;;;
2016;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;53163;23;ENFERMAGEM;Educação Presencial;4104808;CASCAVEL;PR;35;33;43,3606;2,3764;41,9242;2,3090;2,3259;3;;;
2016;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;53175;23;ENFERMAGEM;Educação Presencial;4128104;UMUARAMA;PR;30;30;40,3500;1,9729;37,2767;1,6431;1,7255;2;;;
2016;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;53177;19;FARMÁCIA;Educação Presencial;4128104;UMUARAMA;PR;38;38;54,0579;3,5127;56,1421;3,1356;3,2299;4;;;
2016;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pessoa Jurídica de Direito Público - Federal;53202;5;MEDICINA VETERINÁRIA;Educação Presencial;1502400;CASTANHAL;PA;41;37;46,3459;2,3967;47,0649;2,2212;2,2650;3;;;
2016;18440;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;Universidade;Pessoa Jurídica de Direito Público - Federal;53243;17;AGRONOMIA;Educação Presencial;1504208;MARABÁ;PA;27;26;50,4154;3,1697;56,4231;2,1203;2,3826;3;;;
2016;343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;Centro Universitário;Privada com fins lucrativos;53314;6;ODONTOLOGIA;Educação Presencial;3106200;BELO HORIZONTE;MG;177;177;43,0661;1,7141;52,2424;1,7190;1,7178;2;;;
2016;549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pessoa Jurídica de Direito Público - Federal;53338;12;MEDICINA;Educação Presencial;1200401;RIO BRANCO;AC;36;34;57,1471;2,1125;68,7235;2,8014;2,6292;3;;;
2016;898;FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA;FACEAS;Faculdade ;Privada sem fins lucrativos;53397;23;ENFERMAGEM;Educação Presencial;3550308;SÃO PAULO;SP;16;15;39,2133;1,8205;36,3200;1,5060;1,5846;2;;;
2016;1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Centro Universitário;Privada sem fins lucrativos;53409;36;FISIOTERAPIA;Educação Presencial;3549102;SÃO JOÃO DA BOA VISTA;SP;34;34;44,6794;2,5753;35,8882;2,3352;2,3952;3;;;
2016;1624;FACULDADE MARECHAL RONDON;FMR;Faculdade ;Privada sem fins lucrativos;53414;23;ENFERMAGEM;Educação Presencial;3550100;SÃO MANUEL;SP;39;37;34,9541;1,2496;38,2189;1,7781;1,6460;2;;;
2016;226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;Centro Universitário;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;53682;36;FISIOTERAPIA;Educação Presencial;3548500;SANTOS;SP;8;8;59,6875;4,6602;50,7500;4,4857;4,5294;5;;;
2016;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Centro Universitário;Privada sem fins lucrativos;53701;36;FISIOTERAPIA;Educação Presencial;3106200;BELO HORIZONTE;MG;25;24;52,1500;3,6131;43,9167;3,4969;3,5260;4;;;
2016;1298;Faculdade Estácio de Alagoas - Estácio FAL;ESTÁCIO FAL;Faculdade ;Privada com fins lucrativos;53869;36;FISIOTERAPIA;Educação Presencial;2704302;MACEIÓ;AL;74;73;38,6370;1,7359;33,7685;2,0285;1,9553;3;;;
2016;242;CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ;0;Centro Universitário;Privada com fins lucrativos;53916;23;ENFERMAGEM;Educação Presencial;3547809;SANTO ANDRÉ;SP;94;88;37,1034;1,5377;42,2045;2,3492;2,1463;3;;;
2016;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Centro Universitário;Privada sem fins lucrativos;54056;6;ODONTOLOGIA;Educação Presencial;2704302;MACEIÓ;AL;123;119;42,9252;1,6922;58,0311;2,5101;2,3056;3;;;
2016;2469;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;IMMES;Faculdade ;Privada com fins lucrativos;54308;38;SERVIÇO SOCIAL;Educação Presencial;1600303;MACAPÁ;AP;35;31;39,2484;2,1986;48,5452;2,3021;2,2762;3;;;
2016;2186;FACULDADE SALESIANA DOM BOSCO;FSDB;Faculdade ;Privada sem fins lucrativos;54330;38;SERVIÇO SOCIAL;Educação Presencial;1302603;MANAUS;AM;9;6;33,5167;1,3984;43,0167;1,7508;1,6627;2;;;
2016;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Centro Universitário;Privada sem fins lucrativos;54382;19;FARMÁCIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;53;50;48,0880;2,6688;50,8380;2,4354;2,4938;3;;;
2016;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Centro Universitário;Privada sem fins lucrativos;54385;23;ENFERMAGEM;Educação Presencial;3304557;RIO DE JANEIRO;RJ;103;96;40,8375;2,0382;39,3323;1,9376;1,9628;3;;;
2016;277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Centro Universitário;Privada sem fins lucrativos;54387;28;NUTRIÇÃO;Educação Presencial;3304557;RIO DE JANEIRO;RJ;61;57;41,8912;2,1643;48,1754;2,3169;2,2787;3;;;
2016;15015;Universidade Estadual do Norte do Paraná;UENP;Universidade;Pessoa Jurídica de Direito Público - Estadual;54396;5;MEDICINA VETERINÁRIA;Educação Presencial;4102406;BANDEIRANTES;PR;44;42;52,1548;3,2918;57,1524;4,0783;3,8816;4;;;
2016;1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Faculdade ;Privada com fins lucrativos;54418;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;1100049;CACOAL;RO;61;59;43,4000;2,5988;42,3746;2,2636;2,3474;3;;;
2016;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pessoa Jurídica de Direito Público - Federal;54490;12;MEDICINA;Educação Presencial;2312908;SOBRAL;CE;60;60;64,2017;3,7071;67,8333;2,6291;2,8986;3;;;
2016;18759;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;Universidade;Pessoa Jurídica de Direito Público - Federal;54494;12;MEDICINA;Educação Presencial;2301901;BARBALHA;CE;59;59;65,2220;3,9378;71,0644;3,2544;3,4253;4;;;
2016;47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;Universidade;Pessoa Jurídica de Direito Público - Estadual;54504;17;AGRONOMIA;Educação Presencial;5210109;IPAMERI;GO;94;84;48,6786;2,8960;59,6226;2,5897;2,6663;3;;;
2016;526;UNIVERSIDADE BRAZ CUBAS;UBC;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;54726;19;FARMÁCIA;Educação Presencial;3530607;MOGI DAS CRUZES;SP;21;21;45,5810;2,3144;57,3667;3,2972;3,0515;4;;;
2016;2571;FACULDADE REDENTOR;FACREDENTOR;Faculdade ;Privada sem fins lucrativos;54854;28;NUTRIÇÃO;Educação Presencial;3302205;ITAPERUNA;RJ;21;20;48,8750;3,0962;53,3750;2,8981;2,9476;4;;;
2016;2571;FACULDADE REDENTOR;FACREDENTOR;Faculdade ;Privada sem fins lucrativos;54861;27;FONOAUDIOLOGIA;Educação Presencial;3302205;ITAPERUNA;RJ;21;21;50,6571;3,1548;48,0095;0,8173;1,4017;2;;;
2016;1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE;FAS;Faculdade ;Privada com fins lucrativos;54903;36;FISIOTERAPIA;Educação Presencial;2919207;LAURO DE FREITAS;BA;19;16;37,1875;1,5345;41,5062;3,1482;2,7448;3;;;
2016;1414;FACULDADE SÃO LUCAS;FSL;Centro Universitário;Privada com fins lucrativos;54924;36;FISIOTERAPIA;Educação Presencial;1100205;PORTO VELHO;RO;24;23;41,7522;2,1687;37,8043;2,6125;2,5015;3;;;
2016;1600;INSTITUTO DE CIÊNCIAS DA SAÚDE;ICS;Faculdade ;Privada sem fins lucrativos;54969;6;ODONTOLOGIA;Educação Presencial;3143302;MONTES CLAROS;MG;172;159;44,8868;1,9976;54,1516;1,9799;1,9843;3;;;
2016;1263;FACULDADE BEZERRA DE ARAÚJO;FABA;Faculdade ;Privada com fins lucrativos;54973;36;FISIOTERAPIA;Educação Presencial;3304557;RIO DE JANEIRO;RJ;23;21;47,1429;2,9175;31,1667;1,6520;1,9684;3;;;
2016;2158;FACULDADE SANTA MARIA;FSM;Faculdade ;Privada com fins lucrativos;54975;23;ENFERMAGEM;Educação Presencial;2503704;CAJAZEIRAS;PB;74;74;40,5649;2,0017;38,9162;1,8780;1,9089;2;;;
2016;501;ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA;EMESCAM;Faculdade ;Privada sem fins lucrativos;54979;38;SERVIÇO SOCIAL;Educação Presencial;3205309;VITÓRIA;ES;54;53;45,2019;3,0297;54,5509;2,9010;2,9332;3;;;
2016;501;ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA;EMESCAM;Faculdade ;Privada sem fins lucrativos;54981;23;ENFERMAGEM;Educação Presencial;3205309;VITÓRIA;ES;39;39;41,2692;2,0961;46,6205;2,9819;2,7604;3;;;
2016;506;FACULDADE DE MEDICINA DE CAMPOS;FMC;Faculdade ;Privada sem fins lucrativos;55099;19;FARMÁCIA;Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;9;9;58,6000;4,1548;45,2889;1,7030;2,3159;3;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;55129;23;ENFERMAGEM;Educação Presencial;3303302;NITERÓI;RJ;79;75;38,3333;1,7026;39,9373;2,0243;1,9439;2;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;55134;36;FISIOTERAPIA;Educação Presencial;3303906;PETRÓPOLIS;RJ;31;30;44,9967;2,6194;39,6633;2,8815;2,8160;3;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;55151;23;ENFERMAGEM;Educação Presencial;3304557;RIO DE JANEIRO;RJ;36;36;38,2083;1,6858;32,7583;0,9957;1,1682;2;;;
2016;1239;FACULDADE PADRÃO;PADRAO;Faculdade ;Privada com fins lucrativos;55167;36;FISIOTERAPIA;Educação Presencial;5208707;GOIÂNIA;GO;22;21;41,9333;2,1938;34,8619;2,1867;2,1885;3;;;
2016;2494;FUNVIC - FACULDADE DE PINDAMONHANGABA;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;55288;19;FARMÁCIA;Educação Presencial;3538006;PINDAMONHANGABA;SP;33;31;48,0742;2,6669;50,3161;2,3666;2,4416;3;;;
2016;792;CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ;CESUPA;Centro Universitário;Privada sem fins lucrativos;55334;28;NUTRIÇÃO;Educação Presencial;1501402;BELÉM;PA;44;41;41,1927;2,0711;50,8146;2,6119;2,4767;3;;;
2016;124;CENTRO UNIVERSITÁRIO DE ARARAQUARA;UNIARA;Centro Universitário;Privada sem fins lucrativos;55362;6;ODONTOLOGIA;Educação Presencial;3503208;ARARAQUARA;SP;53;53;40,5038;1,3152;49,8321;1,3896;1,3710;2;;;
2016;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;55388;23;ENFERMAGEM;Educação Presencial;2111300;SÃO LUÍS;MA;118;96;37,8344;1,6357;37,3531;1,6540;1,6495;2;;;
2016;605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;Universidade;Pessoa Jurídica de Direito Público - Municipal;55519;23;ENFERMAGEM;Educação Presencial;3548807;SÃO CAETANO DO SUL;SP;28;27;47,1370;2,8826;42,3630;2,3719;2,4996;3;;;
2016;605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;Universidade;Pessoa Jurídica de Direito Público - Municipal;55521;19;FARMÁCIA;Educação Presencial;3548807;SÃO CAETANO DO SUL;SP;35;34;44,9882;2,2306;48,1265;2,0775;2,1158;3;;;
2016;605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;Universidade;Pessoa Jurídica de Direito Público - Municipal;55523;28;NUTRIÇÃO;Educação Presencial;3548807;SÃO CAETANO DO SUL;SP;21;21;45,8667;2,6948;48,1714;2,3164;2,4110;3;;;
2016;605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;Universidade;Pessoa Jurídica de Direito Público - Municipal;55525;36;FISIOTERAPIA;Educação Presencial;3548807;SÃO CAETANO DO SUL;SP;28;27;40,2074;1,9541;37,6481;2,5899;2,4309;3;;;
2016;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Universidade;Privada com fins lucrativos;55840;19;FARMÁCIA;Educação Presencial;3550308;SÃO PAULO;SP;45;41;55,3390;3,6938;57,0488;3,2553;3,3649;4;;;
2016;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Universidade;Privada com fins lucrativos;55844;28;NUTRIÇÃO;Educação Presencial;3550308;SÃO PAULO;SP;41;38;47,3737;2,8958;58,0447;3,4202;3,2891;4;;;
2016;18492;Universidade Estadual do Paraná;UNESPAR;Universidade;Pessoa Jurídica de Direito Público - Estadual;55973;38;SERVIÇO SOCIAL;Educação Presencial;4118402;PARANAVAÍ;PR;24;24;43,8458;2,8404;54,5958;2,9054;2,8892;3;;;
2016;664;UNIVERSIDADE VILA VELHA;UVV;Universidade;Privada sem fins lucrativos;56085;23;ENFERMAGEM;Educação Presencial;3205200;VILA VELHA;ES;14;14;50,3571;3,3143;46,2714;2,9319;3,0275;4;;;
2016;2565;ABEU - CENTRO UNIVERSITÁRIO;UNIABEU;Centro Universitário;Privada sem fins lucrativos;56095;36;FISIOTERAPIA;Educação Presencial;3300456;BELFORD ROXO;RJ;69;69;36,5058;1,4398;26,4101;0,9637;1,0828;2;;;
2016;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Pessoa Jurídica de Direito Público - Estadual;56129;51;ZOOTECNIA;Educação Presencial;4113700;LONDRINA;PR;16;16;54,2000;4,1416;49,3812;3,5714;3,7139;4;;;
2016;1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE;FAS;Faculdade ;Privada com fins lucrativos;56170;19;FARMÁCIA;Educação Presencial;2919207;LAURO DE FREITAS;BA;9;7;56,1000;3,8014;59,4571;3,5732;3,6302;4;;;
2016;2469;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;IMMES;Faculdade ;Privada com fins lucrativos;56334;28;NUTRIÇÃO;Educação Presencial;1600303;MACAPÁ;AP;21;20;38,9850;1,7765;36,0900;0,9659;1,1685;2;;;
2016;3146;FACULDADE DE ODONTOLOGIA DO RECIFE;FOR;Faculdade ;Privada sem fins lucrativos;56394;6;ODONTOLOGIA;Educação Presencial;2611606;RECIFE;PE;18;18;39,1111;1,0984;56,5722;2,3108;2,0077;3;;;
2016;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;56438;36;FISIOTERAPIA;Educação Presencial;3548906;SÃO CARLOS;SP;17;17;47,6941;2,9941;35,9529;2,3446;2,5070;3;;;
